id	text	task	eventType
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-172736-B-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-238021-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-108352-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-250629-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-177243-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-51805-H-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-155556-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-188726-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-117116-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-187384-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-212728-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-207811-B-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-158653-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-218199-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-152964-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-21934-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-182041-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-74517-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-185313-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-102567-C-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-201194-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-182025-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-159347-B-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-155570-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-189332-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-172742-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-256512-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-19872-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-85184-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-218199-H-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-19872-B-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-79236-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-159346-B-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-94355-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-120526-B-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-104168-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-95563-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-51805-B-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-141681-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-260875-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-198965-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-216281-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-186518-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-118459-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-218199-E-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-81112-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-203374-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-99796-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-223317-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-216284-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-215635-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-103401-D-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-120218-B-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-194711-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-51805-E-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-235644-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-82817-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-127108-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-68670-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-181865-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-146877-B-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-43764-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-237795-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-87282-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-89516-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-104476-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-223176-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-232802-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-211408-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-118459-B-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-118624-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-167096-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-148932-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-211502-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-103401-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-152895-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-221878-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-234247-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-179836-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-219342-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-187284-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-104475-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-212054-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-233019-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-188365-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-140841-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-83688-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-156393-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-209833-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-161270-B-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-51173-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-147343-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-159347-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-212698-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-19840-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-18655-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-218980-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-118194-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-67033-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-170851-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-201800-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-150363-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-182007-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-216349-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-231551-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-101381-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-194680-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-173607-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-106072-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-223810-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-218981-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-138257-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-79711-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-221528-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-154688-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-172180-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-212059-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-130245-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-170312-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-78562-B-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-181977-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-216280-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-107122-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-53501-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-122820-B-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-182710-B-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-209698-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-233605-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-23996-B-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-26188-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-103401-C-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-137-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-101404-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-120526-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-182010-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-203377-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-51805-D-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-204684-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-257642-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-147342-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-128659-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-84705-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-99958-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-101381-B-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-59241-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-134700-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-188606-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-204777-B-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-264453-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-205090-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-120333-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-103995-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-151089-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-250710-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-156391-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-185613-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-192068-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-204115-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-91912-B-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-94231-B-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-212181-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-132830-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-245040-A-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-202298-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-221529-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-135728-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-204119-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-181458-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-170002-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-122820-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-118206-A-31.wav	none	domestic	mouse_click
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-62849-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-154781-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-32373-B-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-144120-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-180147-A-30.wav	none	domestic	door_wood_knock
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-96063-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-223099-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-166546-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-218199-D-35.wav	none	domestic	washing_machine
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-51805-A-33.wav	none	domestic	door_wood_creaks
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-41615-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-35687-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-84536-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-244933-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-188033-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-125548-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/1-48413-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-169508-A-37.wav	none	domestic	clock_alarm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/3-170383-A-38.wav	none	domestic	clock_tick
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-141563-A-39.wav	none	domestic	glass_breaking
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-172733-A-36.wav	none	domestic	vacuum_cleaner
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/2-144031-A-34.wav	none	domestic	can_opening
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/5-215005-A-32.wav	none	domestic	keyboard_typing
/data1/kjq2/workplace/ContinualSpeechEE/Audio/ESC-50/4-218199-C-35.wav	none	domestic	washing_machine
