id	text	task	eventType
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1d019f861c90f2ecf4b6c0ac826efb76_1-male.wav	The wave of civil demonstrations started in January 2012, once with the introduction of a new health reform legislation.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c0be3841d33a7eaa11ebf0cc021679ff_5-female.wav	Protests in Birmingham began with a boycott led by Shuttlesworth meant to pressure business leaders to open employment to people of all races, and end segregation in public facilities, restaurants, schools, and stores.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c0be3841d33a7eaa11ebf0cc021679ff_5-male.wav	Protests in Birmingham began with a boycott led by Shuttlesworth meant to pressure business leaders to open employment to people of all races, and end segregation in public facilities, restaurants, schools, and stores.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/d3d9bc5a95731a3bd1afee225cfe4473_34-female.wav	In 1355 the Ottomans launched a campaign towards Sofia, but were soon engaged by the army of Ivan Alexander's eldest son and heir Michael Asen close to Ihtiman.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/d3d9bc5a95731a3bd1afee225cfe4473_34-male.wav	In 1355 the Ottomans launched a campaign towards Sofia, but were soon engaged by the army of Ivan Alexander's eldest son and heir Michael Asen close to Ihtiman.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1e783d3015106a4b291b917f542b8164_2-female.wav	Since the beginning of the 12th century this region had lain within the Norwegian realm, ruled by magnates who recognised the overlordship of the Kings of Norway.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1e783d3015106a4b291b917f542b8164_2-male.wav	Since the beginning of the 12th century this region had lain within the Norwegian realm, ruled by magnates who recognised the overlordship of the Kings of Norway.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1e783d3015106a4b291b917f542b8164_4-female.wav	Following failed attempts to purchase the islands from the Norwegian king, the Scots launched military operations.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1e783d3015106a4b291b917f542b8164_4-male.wav	Following failed attempts to purchase the islands from the Norwegian king, the Scots launched military operations.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/d919e80d69ba30196ded6eff9ed0010a_4-female.wav	Encouraged by the Baghdad court, al-Amin began trying to subvert the autonomous status of Khurasan, and al-Qasim was quickly sidelined.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/d919e80d69ba30196ded6eff9ed0010a_4-male.wav	Encouraged by the Baghdad court, al-Amin began trying to subvert the autonomous status of Khurasan, and al-Qasim was quickly sidelined.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/eb336b1b32f87a6087e2144eedbd027a_10-female.wav	The Chancellorsville campaign began with the crossing of the Rappahannock River by the Union army on the morning of April 27, 1863.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/eb336b1b32f87a6087e2144eedbd027a_10-male.wav	The Chancellorsville campaign began with the crossing of the Rappahannock River by the Union army on the morning of April 27, 1863.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/eb336b1b32f87a6087e2144eedbd027a_11-female.wav	Union cavalry under Maj. Gen. George Stoneman began a long-distance raid against Lee's supply lines at about the same time.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/eb336b1b32f87a6087e2144eedbd027a_11-male.wav	Union cavalry under Maj. Gen. George Stoneman began a long-distance raid against Lee's supply lines at about the same time.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/18c0a40cf42e426b9b413875ff85c53f_1-female.wav	It took place on May 23, 2010 at the Joe Louis Arena in Detroit, Michigan.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/18c0a40cf42e426b9b413875ff85c53f_1-male.wav	It took place on May 23, 2010 at the Joe Louis Arena in Detroit, Michigan.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/18c0a40cf42e426b9b413875ff85c53f_3-female.wav	Nine matches took place at the event, eight of which were broadcast live on pay-per-view.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/18c0a40cf42e426b9b413875ff85c53f_3-male.wav	Nine matches took place at the event, eight of which were broadcast live on pay-per-view.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/f5c2cdbb1be243b4404747e1f776d754_0-female.wav	The California Gold Rush (18481855) was a gold rush that began on January 24, 1848, when gold was found by James W. Marshall at Sutter's Mill in Coloma, California.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/f5c2cdbb1be243b4404747e1f776d754_0-male.wav	The California Gold Rush (18481855) was a gold rush that began on January 24, 1848, when gold was found by James W. Marshall at Sutter's Mill in Coloma, California.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e1e5e4b45db8110f6433166a5fea4d03_3-female.wav	The accident started during a safety test on an RBMK-type nuclear reactor, which was commonly used throughout the Soviet Union.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e1e5e4b45db8110f6433166a5fea4d03_3-male.wav	The accident started during a safety test on an RBMK-type nuclear reactor, which was commonly used throughout the Soviet Union.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/51962f39236252b489e81fe21c82ccf3_9-female.wav	At an initial court hearing, the prosecutor revealed that he admitted to shooting 10 rounds of ammunition from the gun during the shooting, which began in the school cafeteria at approximately 7:30 a.m., shortly after school started.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/51962f39236252b489e81fe21c82ccf3_9-male.wav	At an initial court hearing, the prosecutor revealed that he admitted to shooting 10 rounds of ammunition from the gun during the shooting, which began in the school cafeteria at approximately 7:30 a.m., shortly after school started.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/d2b256945da96b92915adec7b523f11a_0-female.wav	The Decembrist revolt or the Decembrist uprising () took place in Imperial Russia on .	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/d2b256945da96b92915adec7b523f11a_0-male.wav	The Decembrist revolt or the Decembrist uprising () took place in Imperial Russia on .	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/dbf00af28f3e64bf7661c480e7b56713_6-female.wav	Prosecution of the conspirators began in 1990, when a federal grand jury brought indictments against several of the key players.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/dbf00af28f3e64bf7661c480e7b56713_6-male.wav	Prosecution of the conspirators began in 1990, when a federal grand jury brought indictments against several of the key players.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/a59af4fff9a17270fce2288c384f40f7_0-female.wav	The attempted assassination of Pope John Paul II took place on Wednesday, 13 May 1981, in St. Peter's Square in Vatican City.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/a59af4fff9a17270fce2288c384f40f7_0-male.wav	The attempted assassination of Pope John Paul II took place on Wednesday, 13 May 1981, in St. Peter's Square in Vatican City.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/3842b8a708a3ce47f4855a1ce64febcd_0-female.wav	The Anglo-Ottoman War was a conflict that took place during the Napoleonic Wars between 1807 and 1809.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/3842b8a708a3ce47f4855a1ce64febcd_0-male.wav	The Anglo-Ottoman War was a conflict that took place during the Napoleonic Wars between 1807 and 1809.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/6592a2b6d337e7474182293014f59549_2-female.wav	It turned again to 270 then began an abnormal descent.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/6592a2b6d337e7474182293014f59549_2-male.wav	It turned again to 270 then began an abnormal descent.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/2817868ac670d5da374e9c7d58260468_0-female.wav	The February 2009 Great Britain and Ireland snowfall was a prolonged period of snowfall that began on 1 February 2009.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/2817868ac670d5da374e9c7d58260468_0-male.wav	The February 2009 Great Britain and Ireland snowfall was a prolonged period of snowfall that began on 1 February 2009.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/14f8d86f3ac1c8de61bebe752a45cb4c_0-female.wav	Between 1639 and 1653, Scotland was involved in the Wars of the Three Kingdoms, a series of wars starting with the Bishops Wars (between Scotland and England), the Irish Rebellion of 1641, the English Civil War (and its extension in Scotland), the Irish Confederate Wars, and finally the subjugation of Ireland and Scotland by the English Roundhead New Model Army.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/14f8d86f3ac1c8de61bebe752a45cb4c_0-male.wav	Between 1639 and 1653, Scotland was involved in the Wars of the Three Kingdoms, a series of wars starting with the Bishops Wars (between Scotland and England), the Irish Rebellion of 1641, the English Civil War (and its extension in Scotland), the Irish Confederate Wars, and finally the subjugation of Ireland and Scotland by the English Roundhead New Model Army.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/14f8d86f3ac1c8de61bebe752a45cb4c_16-female.wav	The English Civil War broke out in 1642.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/14f8d86f3ac1c8de61bebe752a45cb4c_16-male.wav	The English Civil War broke out in 1642.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/ab6b4b45fdd769d1cfdffad58a499973_4-female.wav	In this year the Isle of Wight festival began to seriously stake its claim as one of the big festivals of Britain.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/ab6b4b45fdd769d1cfdffad58a499973_4-male.wav	In this year the Isle of Wight festival began to seriously stake its claim as one of the big festivals of Britain.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/50978b4e93384e7444f8fb6a3bd90326_1-female.wav	The incident took place admidst the East Indies campaign of the French Revolutionary Wars repeated French attempts to disrupt the highly valuable British trade routes with British India and Qing Dynasty China.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/50978b4e93384e7444f8fb6a3bd90326_1-male.wav	The incident took place admidst the East Indies campaign of the French Revolutionary Wars repeated French attempts to disrupt the highly valuable British trade routes with British India and Qing Dynasty China.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/6bd0131ef0131ba3537776f3ca3a3862_14-female.wav	On 27 November 1942, after Operation Torch, the Allied invasion of Morocco and French Algeria had begun, the French navy foiled a German attempt to capture the rest of the French fleet (Operation Anton) by scuttling their ships in Toulon Harbour.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/6bd0131ef0131ba3537776f3ca3a3862_14-male.wav	On 27 November 1942, after Operation Torch, the Allied invasion of Morocco and French Algeria had begun, the French navy foiled a German attempt to capture the rest of the French fleet (Operation Anton) by scuttling their ships in Toulon Harbour.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/70d6a5a1ad47ebf7c2ca26ff0eb0474c_2-female.wav	The war began when the Catholic League convinced King Henry III to issue an edict outlawing Protestantism and annulling Henry of Navarre's right to the throne; Henry III was possibly influenced by the royal favorite, Anne de Joyeuse.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/70d6a5a1ad47ebf7c2ca26ff0eb0474c_2-male.wav	The war began when the Catholic League convinced King Henry III to issue an edict outlawing Protestantism and annulling Henry of Navarre's right to the throne; Henry III was possibly influenced by the royal favorite, Anne de Joyeuse.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/70d6a5a1ad47ebf7c2ca26ff0eb0474c_27-female.wav	Open war erupted between the royalists and the Catholic League.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/70d6a5a1ad47ebf7c2ca26ff0eb0474c_27-male.wav	Open war erupted between the royalists and the Catholic League.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1b496321f20c64c9cf05bb22c09f44ea_0-female.wav	Military operations in World War II in Yugoslavia began on 6 April 1941, when the Kingdom of Yugoslavia was swiftly conquered by Axis forces and partitioned between Germany, Italy, Hungary, Bulgaria and client regimes.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1b496321f20c64c9cf05bb22c09f44ea_0-male.wav	Military operations in World War II in Yugoslavia began on 6 April 1941, when the Kingdom of Yugoslavia was swiftly conquered by Axis forces and partitioned between Germany, Italy, Hungary, Bulgaria and client regimes.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/052e122f6f1f626d481dae4aee913e2c_1-female.wav	Large-scale conventional warfare occurred in the Gaza Strip, starting on June 28, 2006.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/052e122f6f1f626d481dae4aee913e2c_1-male.wav	Large-scale conventional warfare occurred in the Gaza Strip, starting on June 28, 2006.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c963958c3e8553efa464d101f7c55337_12-female.wav	After the so-called Defenestration of Prague deposed the Emperor's representatives in Prague, the Protestant estates and Catholic Habsburgs started gathering allies for war.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c963958c3e8553efa464d101f7c55337_12-male.wav	After the so-called Defenestration of Prague deposed the Emperor's representatives in Prague, the Protestant estates and Catholic Habsburgs started gathering allies for war.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c897bd7be4f28b5d0dd98847de5546da_8-female.wav	On 30 March 2016, Fayez Sarraj, the head of the GNA, arrived in Tripoli and began working from there despite opposition from GNC.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c897bd7be4f28b5d0dd98847de5546da_8-male.wav	On 30 March 2016, Fayez Sarraj, the head of the GNA, arrived in Tripoli and began working from there despite opposition from GNC.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c897bd7be4f28b5d0dd98847de5546da_21-female.wav	Parties holding majority of seats and some holding minority of seats began to use boycotts or threats of boycotts which increased division and suppressed relevant debates by removing them from the congressional agenda; voting to declare sharia law and establishing a special committee to review all existing laws to guarantee they comply with Islamic law; imposing gender segregation and compulsory hijab at Libyan universities; and refusing to hold new elections when its electoral mandate expired in January 2014 until General Khalifa Haftar launched a large-scale military offensive against the Islamists in May 2014, code-named Operation Dignity (; 'Amaliyat al-Karamah).	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c897bd7be4f28b5d0dd98847de5546da_21-male.wav	Parties holding majority of seats and some holding minority of seats began to use boycotts or threats of boycotts which increased division and suppressed relevant debates by removing them from the congressional agenda; voting to declare sharia law and establishing a special committee to review all existing laws to guarantee they comply with Islamic law; imposing gender segregation and compulsory hijab at Libyan universities; and refusing to hold new elections when its electoral mandate expired in January 2014 until General Khalifa Haftar launched a large-scale military offensive against the Islamists in May 2014, code-named Operation Dignity (; 'Amaliyat al-Karamah).	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/eb3e710cb94566fe67fab64bfa232e80_17-female.wav	The intensity of the conflict began to subside following the events of the 30 September Movement and Suharto's rise to power.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/eb3e710cb94566fe67fab64bfa232e80_17-male.wav	The intensity of the conflict began to subside following the events of the 30 September Movement and Suharto's rise to power.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/eb3e710cb94566fe67fab64bfa232e80_18-female.wav	A new round of peace negotiations between Indonesia and Malaysia began in May 1966 and a final peace agreement was signed on 11 August 1966 with Indonesia formally recognising Malaysia.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/eb3e710cb94566fe67fab64bfa232e80_18-male.wav	A new round of peace negotiations between Indonesia and Malaysia began in May 1966 and a final peace agreement was signed on 11 August 1966 with Indonesia formally recognising Malaysia.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/6109d2efdad39e004def95abfcdeafe0_2-female.wav	It then erupted into other mutinies and civilian rebellions chiefly in the upper Gangetic plain and central India, though incidents of revolt also occurred farther north and east.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/6109d2efdad39e004def95abfcdeafe0_2-male.wav	It then erupted into other mutinies and civilian rebellions chiefly in the upper Gangetic plain and central India, though incidents of revolt also occurred farther north and east.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/6109d2efdad39e004def95abfcdeafe0_30-female.wav	After the turn of the 19th century, Governor-General Wellesley began what became two decades of accelerated expansion of Company territories.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/6109d2efdad39e004def95abfcdeafe0_30-male.wav	After the turn of the 19th century, Governor-General Wellesley began what became two decades of accelerated expansion of Company territories.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c019b5f35ec09a0e888f947f0392568d_9-female.wav	The Royalists' unsuccessful siege of the city was a major step on the road to full-scale war which would start in earnest with the pitched battle of Edgehill on 23 October 1642.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c019b5f35ec09a0e888f947f0392568d_9-male.wav	The Royalists' unsuccessful siege of the city was a major step on the road to full-scale war which would start in earnest with the pitched battle of Edgehill on 23 October 1642.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/cf6a2e3e4839a734f292d7d45956ac9e_3-female.wav	In response, ETOUSA initiated Operation Peppermint.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/cf6a2e3e4839a734f292d7d45956ac9e_3-male.wav	In response, ETOUSA initiated Operation Peppermint.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/a0bc84cbbcfddabe6fdb0c8b9ec4c83e_4-female.wav	The following day, however, the remnants of the system began to reorganize as wind shear lessened, and on September 27, the National Hurricane Center once again began advisories on the system.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/a0bc84cbbcfddabe6fdb0c8b9ec4c83e_4-male.wav	The following day, however, the remnants of the system began to reorganize as wind shear lessened, and on September 27, the National Hurricane Center once again began advisories on the system.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/118b6f7da6a71ba736f4a504f2dde084_8-female.wav	Two armies of the 3rd Ukrainian Front began the advance towards that city on 17 February, and captured it on 22 February.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/118b6f7da6a71ba736f4a504f2dde084_8-male.wav	Two armies of the 3rd Ukrainian Front began the advance towards that city on 17 February, and captured it on 22 February.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/0b3778c71c2dcb2d28ea69d09cc91e94_11-female.wav	Israel and Syria have observed a truce since Israel reaffirmed its control over most of the Golan Heights in the 1973 Yom Kippur War, but the Syrian Civil War, which began in 2011, has led to several incidents of fire exchange across the once-peaceful borders.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/0b3778c71c2dcb2d28ea69d09cc91e94_11-male.wav	Israel and Syria have observed a truce since Israel reaffirmed its control over most of the Golan Heights in the 1973 Yom Kippur War, but the Syrian Civil War, which began in 2011, has led to several incidents of fire exchange across the once-peaceful borders.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e485c9206364c987e33e98c819357851_1-female.wav	The German invasion began on 1 September 1939, one week after the signing of the MolotovRibbentrop Pact between Germany and the Soviet Union.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e485c9206364c987e33e98c819357851_1-male.wav	The German invasion began on 1 September 1939, one week after the signing of the MolotovRibbentrop Pact between Germany and the Soviet Union.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e485c9206364c987e33e98c819357851_15-female.wav	The Soviet Union incorporated its newly acquired areas into its constituent Belarusian and Ukrainian republics, and immediately started a campaign of Sovietization.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e485c9206364c987e33e98c819357851_15-male.wav	The Soviet Union incorporated its newly acquired areas into its constituent Belarusian and Ukrainian republics, and immediately started a campaign of Sovietization.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/44b0abae0096a936f0c6aafaebf20fb4_1-female.wav	This war broke out in 1585 and was fought not only in the European theatre but in Spain's American colonies.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/44b0abae0096a936f0c6aafaebf20fb4_1-male.wav	This war broke out in 1585 and was fought not only in the European theatre but in Spain's American colonies.	process	Process_start
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/44b0abae0096a936f0c6aafaebf20fb4_2-female.wav	After emerging from six years of disgrace following the resounding defeat of the English Armada at Lisbon in 1589, Francis Drake embarked on a long and disastrous campaign against Hispanic America, suffering several consecutive defeats there.	process	Process_start
