id	text	task	eventType
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/9f4f1c4d2a5312c3f230a5d9fed4d151_3-female.wav	An emergency evacuation of the aircraft was carried out but 50 on board died of both burns and other injuries.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/9f4f1c4d2a5312c3f230a5d9fed4d151_3-male.wav	An emergency evacuation of the aircraft was carried out but 50 on board died of both burns and other injuries.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c826e171049a3a945d24eec966dac6a9_11-female.wav	His wife Osa suffered back and neck injuries but continued with the couple’s lecture circuit, doing so from her wheelchair.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c826e171049a3a945d24eec966dac6a9_11-male.wav	His wife Osa suffered back and neck injuries but continued with the couple’s lecture circuit, doing so from her wheelchair.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/a59af4fff9a17270fce2288c384f40f7_1-female.wav	The Pope was shot and wounded by Mehmet Ali Ağca while he was entering the square.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/a59af4fff9a17270fce2288c384f40f7_1-male.wav	The Pope was shot and wounded by Mehmet Ali Ağca while he was entering the square.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/83b95249afe6a97fd9c2c3b46dd3a060_14-female.wav	However Ottokar called back his forces and managed to repulse Stephen who was seriously injured.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/83b95249afe6a97fd9c2c3b46dd3a060_14-male.wav	However Ottokar called back his forces and managed to repulse Stephen who was seriously injured.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c963958c3e8553efa464d101f7c55337_21-female.wav	Habsburg Spain, wishing to finally crush the Dutch rebels in the Netherlands and the Dutch Republic (which was de facto independent since 1581 but de jure still a part of the Holy Roman Empire), intervened under the pretext of helping its dynastic Habsburg ally, Austria.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c963958c3e8553efa464d101f7c55337_21-male.wav	Habsburg Spain, wishing to finally crush the Dutch rebels in the Netherlands and the Dutch Republic (which was de facto independent since 1581 but de jure still a part of the Holy Roman Empire), intervened under the pretext of helping its dynastic Habsburg ally, Austria.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/354b278d75d07b259e868d6586eb5a58_11-female.wav	Another 74 Palestinians were reportedly injured during the conflict, mostly civilians.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/354b278d75d07b259e868d6586eb5a58_11-male.wav	Another 74 Palestinians were reportedly injured during the conflict, mostly civilians.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/7e3bc588f184b4a5a769ff5dffa8fbde_10-female.wav	According to initial reports, Al-Mabhouh was drugged, then electrocuted and suffocated.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/7e3bc588f184b4a5a769ff5dffa8fbde_10-male.wav	According to initial reports, Al-Mabhouh was drugged, then electrocuted and suffocated.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/eaf3fde2e6ca0c9103815a5dff6155b1_3-female.wav	No Israelis were injured.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/eaf3fde2e6ca0c9103815a5dff6155b1_3-male.wav	No Israelis were injured.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/21f3327933ee90a561f1e8fdf12584d0_2-female.wav	Four civilians, four police officers, and also perpetrator were injured in the attack.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/21f3327933ee90a561f1e8fdf12584d0_2-male.wav	Four civilians, four police officers, and also perpetrator were injured in the attack.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/02fbcf876e30ad89b7f1a60ed7525716_3-female.wav	After participants and journalists had been beaten and arrested, organizers urged a change to strolling on 27 February in order to minimize police reactions while sustaining the cycle of actions.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/02fbcf876e30ad89b7f1a60ed7525716_3-male.wav	After participants and journalists had been beaten and arrested, organizers urged a change to strolling on 27 February in order to minimize police reactions while sustaining the cycle of actions.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/02fbcf876e30ad89b7f1a60ed7525716_7-female.wav	Media sources reported that on 27 February, at least four foreign journalists, including Stephen Engle of Bloomberg News and a BBC cameraman, had been beaten by plain-clothes security officers in Beijing.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/02fbcf876e30ad89b7f1a60ed7525716_7-male.wav	Media sources reported that on 27 February, at least four foreign journalists, including Stephen Engle of Bloomberg News and a BBC cameraman, had been beaten by plain-clothes security officers in Beijing.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/48e020f32aa49e90a3ee396c2a00679f_10-female.wav	On December 12, 1976, Ace Frehley suffered a severe electrical shock on stage.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/48e020f32aa49e90a3ee396c2a00679f_10-male.wav	On December 12, 1976, Ace Frehley suffered a severe electrical shock on stage.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/85a4b310caebeb0786847f7ca20ed120_12-female.wav	At least 406 homes on the island were flooded, five of which suffered moderate to severe damage.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/85a4b310caebeb0786847f7ca20ed120_12-male.wav	At least 406 homes on the island were flooded, five of which suffered moderate to severe damage.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/82d79bb0917d87c0c856ca4288178804_11-female.wav	On 2627 January, in violent attacks, cars were damaged or set on fire, and several Croatian supporters were injured.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/82d79bb0917d87c0c856ca4288178804_11-male.wav	On 2627 January, in violent attacks, cars were damaged or set on fire, and several Croatian supporters were injured.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/f60c2c9bc5b23e4012c364efadeeb950_1-female.wav	The single-day attacks resulted in 257 fatalities and 713 injuries.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/f60c2c9bc5b23e4012c364efadeeb950_1-male.wav	The single-day attacks resulted in 257 fatalities and 713 injuries.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/96d94b94efad340b58f7eacd20a91da2_2-female.wav	Governor Connally was seriously wounded in the attack.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/96d94b94efad340b58f7eacd20a91da2_2-male.wav	Governor Connally was seriously wounded in the attack.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/3d32c4e5bc1af3cb713c744d5ab1ac8e_13-female.wav	The failure to break through, despite the expenditure of and the suffering of led to recriminations against Joffre; the German 6th Army suffered A lull followed until the Second Battle of Champagne, the Third Battle of Artois and the Battle of Loos in September.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/3d32c4e5bc1af3cb713c744d5ab1ac8e_13-male.wav	The failure to break through, despite the expenditure of and the suffering of led to recriminations against Joffre; the German 6th Army suffered A lull followed until the Second Battle of Champagne, the Third Battle of Artois and the Battle of Loos in September.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/67ef13149798917c9c20f2744f339b57_11-female.wav	Spears opened the show hanging from a gyrating wheel; it continued with Spears performing a medley of older hits, jumping in bungee cords from the flying device onto the stage and dancing in a jungle setting.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/67ef13149798917c9c20f2744f339b57_11-male.wav	Spears opened the show hanging from a gyrating wheel; it continued with Spears performing a medley of older hits, jumping in bungee cords from the flying device onto the stage and dancing in a jungle setting.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/fc52646510e37fbda5c5223c2d7c2cc4_18-female.wav	After suffering pestilence and famine, most of the surviving Numantines committed suicide rather than surrender to Rome.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/fc52646510e37fbda5c5223c2d7c2cc4_18-male.wav	After suffering pestilence and famine, most of the surviving Numantines committed suicide rather than surrender to Rome.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/22af6ace3390d9ff665e39e9791c79bf_1-female.wav	The incident took place when a 23-year-old female physiotherapy intern, Jyoti Singh Pandey, was beaten, gang raped, and tortured in a private bus in which she was travelling with her friend, Awindra Pratap Pandey.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/22af6ace3390d9ff665e39e9791c79bf_1-male.wav	The incident took place when a 23-year-old female physiotherapy intern, Jyoti Singh Pandey, was beaten, gang raped, and tortured in a private bus in which she was travelling with her friend, Awindra Pratap Pandey.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/22af6ace3390d9ff665e39e9791c79bf_2-female.wav	There were six others in the bus, including the driver, all of whom raped the woman and beat her friend.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/22af6ace3390d9ff665e39e9791c79bf_2-male.wav	There were six others in the bus, including the driver, all of whom raped the woman and beat her friend.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1ce39a03d902e95d3f0d3fb6b59d0417_11-female.wav	American prosecution of the war effort suffered from its unpopularity, especially in New England, where it was referred to as Mr. Madison's War.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1ce39a03d902e95d3f0d3fb6b59d0417_11-male.wav	American prosecution of the war effort suffered from its unpopularity, especially in New England, where it was referred to as Mr. Madison's War.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1ce39a03d902e95d3f0d3fb6b59d0417_16-female.wav	At sea, the powerful Royal Navy blockaded American ports, cutting off trade and allowing the British to raid the coast at will.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1ce39a03d902e95d3f0d3fb6b59d0417_16-male.wav	At sea, the powerful Royal Navy blockaded American ports, cutting off trade and allowing the British to raid the coast at will.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1ce39a03d902e95d3f0d3fb6b59d0417_17-female.wav	In 1814, one of these raids burned the capital, but the Americans later repulsed British attempts to invade New York and Maryland, ending invasions from Canada into the northern and mid-Atlantic states.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/1ce39a03d902e95d3f0d3fb6b59d0417_17-male.wav	In 1814, one of these raids burned the capital, but the Americans later repulsed British attempts to invade New York and Maryland, ending invasions from Canada into the northern and mid-Atlantic states.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/b14233dba1f25b8a45653db721ff2bcc_3-female.wav	Other protesters were injured by rubber bullets or batons, and two were run down by army vehicles.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/b14233dba1f25b8a45653db721ff2bcc_3-male.wav	Other protesters were injured by rubber bullets or batons, and two were run down by army vehicles.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/890d6ac46391cc2fcc35a8726f918ed1_3-female.wav	Preliminary results from the autopsy suggested that he was beaten and burnt while still alive.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/890d6ac46391cc2fcc35a8726f918ed1_3-male.wav	Preliminary results from the autopsy suggested that he was beaten and burnt while still alive.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/890d6ac46391cc2fcc35a8726f918ed1_16-female.wav	In the aftermath of Khdeir's murder, one of his cousins, Tariq Khdeir, a 15-year-old Palestinian-American boy, was beaten by Israeli police officers in an assault caught on camera.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/890d6ac46391cc2fcc35a8726f918ed1_16-male.wav	In the aftermath of Khdeir's murder, one of his cousins, Tariq Khdeir, a 15-year-old Palestinian-American boy, was beaten by Israeli police officers in an assault caught on camera.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/2fe629e84447692d063d8e185f82f023_1-female.wav	The bomb was in a grey Saab 9000 near the train station, restaurants and pubs, which exploded shortly after midnight, injuring seven people.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/2fe629e84447692d063d8e185f82f023_1-male.wav	The bomb was in a grey Saab 9000 near the train station, restaurants and pubs, which exploded shortly after midnight, injuring seven people.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/2fe629e84447692d063d8e185f82f023_5-female.wav	Experts regarded the bomb to be designed to look spectacular on CCTV for the purposes of 'armed propaganda' rather than to cause large numbers of injuries.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/2fe629e84447692d063d8e185f82f023_5-male.wav	Experts regarded the bomb to be designed to look spectacular on CCTV for the purposes of 'armed propaganda' rather than to cause large numbers of injuries.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e21cdacf82ae720e32d7a22dd1a1c862_11-female.wav	He suffered a massive heart attack and died during the peak of the storm.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e21cdacf82ae720e32d7a22dd1a1c862_11-male.wav	He suffered a massive heart attack and died during the peak of the storm.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/f475ff6ce92e92f0907d2b8d949ac7a7_2-female.wav	No one was injured.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/f475ff6ce92e92f0907d2b8d949ac7a7_2-male.wav	No one was injured.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/0ecfd102056d7b6014824fac7a1bb462_8-female.wav	These fires burned roughly 114,000 hectares (281,700 acres) and destroyed two towns.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/0ecfd102056d7b6014824fac7a1bb462_8-male.wav	These fires burned roughly 114,000 hectares (281,700 acres) and destroyed two towns.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/0a33ed122311259f8ef708d250234040_4-female.wav	More than fifty people were wounded.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/0a33ed122311259f8ef708d250234040_4-male.wav	More than fifty people were wounded.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/350ffadfa09f11e49850aca09bdd9423_13-female.wav	The hurricane resulted in 11 injuries but no deaths, and approximately 90 cattle drowned.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/350ffadfa09f11e49850aca09bdd9423_13-male.wav	The hurricane resulted in 11 injuries but no deaths, and approximately 90 cattle drowned.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/5dfc049b46e3cc708a37f7c6d10a95ba_4-female.wav	The passenger carriages were split open and stacked upon each other; screams of the wounded could be heard.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/5dfc049b46e3cc708a37f7c6d10a95ba_4-male.wav	The passenger carriages were split open and stacked upon each other; screams of the wounded could be heard.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/5dfc049b46e3cc708a37f7c6d10a95ba_6-female.wav	Heavy lifting equipment and cutting torches were used as police and army worked to rescue the injured, illuminated by spotlights.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/5dfc049b46e3cc708a37f7c6d10a95ba_6-male.wav	Heavy lifting equipment and cutting torches were used as police and army worked to rescue the injured, illuminated by spotlights.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/44fbb2cbb8335cc749bf8700cd92dee6_3-female.wav	The final stage of the offensive was to follow the meeting of the British and French armies, having broken through the German lines, then the pursuit of the defeated German armies towards the German frontier.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/44fbb2cbb8335cc749bf8700cd92dee6_3-male.wav	The final stage of the offensive was to follow the meeting of the British and French armies, having broken through the German lines, then the pursuit of the defeated German armies towards the German frontier.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/faa417440e790ae8d5c1cf323429df21_7-female.wav	Due to the sporadic cases of violence present at the protests, the government had the police and paramilitary Basij violently suppress them; protesters were beaten, pepper sprayed, arrested and tortured, and even shot in some cases.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/faa417440e790ae8d5c1cf323429df21_7-male.wav	Due to the sporadic cases of violence present at the protests, the government had the police and paramilitary Basij violently suppress them; protesters were beaten, pepper sprayed, arrested and tortured, and even shot in some cases.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/faa417440e790ae8d5c1cf323429df21_9-female.wav	Opposition groups also reported thousands more were arrested and tortured in prisons around the country, with former inmates alleging mass rape of men, women and children by the Islamic Revolutionary Guards, in prisons such as Kahrizak and Evin.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/faa417440e790ae8d5c1cf323429df21_9-male.wav	Opposition groups also reported thousands more were arrested and tortured in prisons around the country, with former inmates alleging mass rape of men, women and children by the Islamic Revolutionary Guards, in prisons such as Kahrizak and Evin.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/85fcda20447ca49d8fec435d20b70f6d_1-female.wav	It resulted in the deaths of 12 passengers of an intercity bus and injuries to 18 others in the area.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/85fcda20447ca49d8fec435d20b70f6d_1-male.wav	It resulted in the deaths of 12 passengers of an intercity bus and injuries to 18 others in the area.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/a0d9d961962c4d8a2c722ddb447093b3_4-female.wav	One seriously injured horse, Sefton, survived and was subsequently featured on television programmes and was awarded Horse of the Year.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/a0d9d961962c4d8a2c722ddb447093b3_4-male.wav	One seriously injured horse, Sefton, survived and was subsequently featured on television programmes and was awarded Horse of the Year.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c26147e9fd344622323ec3ae0ee10b6f_4-female.wav	During their leg in Japan, lead singer Kelly Jones twisted his ankle after a night out with Morrison.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/c26147e9fd344622323ec3ae0ee10b6f_4-male.wav	During their leg in Japan, lead singer Kelly Jones twisted his ankle after a night out with Morrison.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/75e2dc7412f263b2d2502eab202bc133_5-female.wav	The shootout continued onto a residential street adjacent to the bank until Phillips, mortally wounded, succumbed to a self-inflicted gunshot wound; Matasareanu was incapacitated by officers three blocks away and subsequently bled to death before the arrival of paramedics more than an hour later.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/75e2dc7412f263b2d2502eab202bc133_5-male.wav	The shootout continued onto a residential street adjacent to the bank until Phillips, mortally wounded, succumbed to a self-inflicted gunshot wound; Matasareanu was incapacitated by officers three blocks away and subsequently bled to death before the arrival of paramedics more than an hour later.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/75e2dc7412f263b2d2502eab202bc133_13-female.wav	Due to the large number of injuries, rounds fired, weapons used, and overall length of the shootout, it is regarded as one of the most intense gun battles in U.S. police history.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/75e2dc7412f263b2d2502eab202bc133_13-male.wav	Due to the large number of injuries, rounds fired, weapons used, and overall length of the shootout, it is regarded as one of the most intense gun battles in U.S. police history.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/7a7160fad40dc2ae41c5ce1dbd98a58a_5-female.wav	According to French and Malian military, the picture is more precisely 11 dead on the rebel side and a Salafi injured prognosis uncommitted for French.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/7a7160fad40dc2ae41c5ce1dbd98a58a_5-male.wav	According to French and Malian military, the picture is more precisely 11 dead on the rebel side and a Salafi injured prognosis uncommitted for French.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/56962f9831febb999b91146395181abb_14-female.wav	Though there was public concern this might be a crushing blow to the reform movement, Lafontaine persevered despite the opposition, and would continue in his role developing the tenets of Canadian federalism  peace, order, and good government.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/56962f9831febb999b91146395181abb_14-male.wav	Though there was public concern this might be a crushing blow to the reform movement, Lafontaine persevered despite the opposition, and would continue in his role developing the tenets of Canadian federalism  peace, order, and good government.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/3c92c5ea3259e239a61e3fa3665b6eef_11-female.wav	Natalia Koliada of the Belarus Free Theatre believes that the national intelligence agency of Belarus planted the device, rigged a show trial and tortured confessions out of the two suspects.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/3c92c5ea3259e239a61e3fa3665b6eef_11-male.wav	Natalia Koliada of the Belarus Free Theatre believes that the national intelligence agency of Belarus planted the device, rigged a show trial and tortured confessions out of the two suspects.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e2907ca9d3809f3b54ad40f765dc2b5c_4-female.wav	The circumstances of the injuries were initially unclear; eyewitness accounts suggested that the officers involved used unnecessary force against Gray during the arresta claim denied by all officers involved.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e2907ca9d3809f3b54ad40f765dc2b5c_4-male.wav	The circumstances of the injuries were initially unclear; eyewitness accounts suggested that the officers involved used unnecessary force against Gray during the arresta claim denied by all officers involved.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e2907ca9d3809f3b54ad40f765dc2b5c_5-female.wav	Commissioner Anthony W. Batts reported that, contrary to department policy, the officers did not secure him inside the van while driving to the police station; this policy had been put into effect six days prior to Gray's arrest, following review of other transport-related injuries sustained during police custody in the city, and elsewhere in the country during the preceding years.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/e2907ca9d3809f3b54ad40f765dc2b5c_5-male.wav	Commissioner Anthony W. Batts reported that, contrary to department policy, the officers did not secure him inside the van while driving to the police station; this policy had been put into effect six days prior to Gray's arrest, following review of other transport-related injuries sustained during police custody in the city, and elsewhere in the country during the preceding years.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/0a739b94453451280e8f96c0e3890aa2_0-female.wav	On June 5, 1968, presidential candidate Robert F. Kennedy was mortally wounded shortly after midnight at the Ambassador Hotel in Los Angeles.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/0a739b94453451280e8f96c0e3890aa2_0-male.wav	On June 5, 1968, presidential candidate Robert F. Kennedy was mortally wounded shortly after midnight at the Ambassador Hotel in Los Angeles.	life	Bodily_harm
/data1/kjq2/workplace/ContinualSpeechEE/Audio/MAVEN/cb9f148049536c2bf24c6692cd0de73b_3-female.wav	The uprising began in St. John’s Town of Dalry, where troops were beating an elderly man who had defaulted on a fine for not attending government-approved church services.	life	Bodily_harm
